id,sex,birthyear,deathyear,alive,dam,sire,a,e,z,repro
657,M,1985,1987,0,425,247,0.499731018512411,-0.86552489740816,-0.365793878895749,4
658,F,1985,1988,0,572,441,0.575769761169453,0.182220754721731,0.757990515891184,12
659,M,1985,1985,0,333,109,0.113745647018079,-1.07848960124211,-0.964743954224027,0
660,M,1985,1985,0,242,97,-1.23645645853808,-0.0425341582635149,-1.2789906168016,0
661,F,1985,1985,0,422,293,1.39670935000356,0.115811434726184,1.51252078472974,0
662,M,1985,1985,0,242,221,0.0217842707494439,-0.742223498583324,-0.72043922783388,0
663,F,1985,1991,0,261,221,0.863074169050307,-0.939898778356788,-0.0768246093064816,8
664,F,1985,1991,0,178,478,-0.392160955894851,0.184981045472969,-0.207179910421882,11
665,F,1985,1985,0,504,447,0.189243901302871,2.13071256393119,2.31995646523406,0
666,M,1985,1986,0,242,577,0.738439008964811,-2.0960999636381,-1.35766095467329,3
667,M,1985,1988,0,532,84,-0.0100082555520445,-0.264677907799277,-0.274686163351322,16
668,F,1985,1987,0,576,501,0.541110531551608,0.0540912348429595,0.595201766394567,5
669,M,1985,1985,0,333,543,-0.58514213330121,-0.114746677413368,-0.699888810714578,0
670,F,1985,1985,0,466,571,0.116249863429878,-0.90444756789479,-0.788197704464912,0
671,F,1985,1986,0,398,221,0.291976436235987,-1.5292026756657,-1.23722623942971,0
672,M,1985,1985,0,474,332,0.15485118978857,1.62093551996094,1.77578670974951,0
673,F,1985,1985,0,504,221,0.158003449499646,-0.698216824726341,-0.540213375226695,0
674,M,1985,1985,0,6,426,1.65670060994351,-1.41180269993156,0.244897910011945,0
675,F,1985,1985,0,425,518,-0.166257749013909,2.34575634790422,2.17949859889032,0
676,F,1985,1990,0,242,441,-0.559030440502893,0.396470531205992,-0.162559909296901,13
677,F,1985,1989,0,402,317,-1.2874921177567,1.79378894073775,0.506296822981051,4
678,F,1985,1988,0,425,247,-0.233945839771413,0.347302386138876,0.113356546367463,1
679,F,1985,1986,0,178,499,-0.227540417597691,0.844772637299824,0.617232219702133,0
680,M,1985,1985,0,242,406,0.569642796124601,0.579943194351593,1.14958599047619,0
681,F,1985,1986,0,454,109,0.643996656672506,-1.68087893764785,-1.03688228097535,1
682,M,1985,1986,0,546,387,-1.07819106983042,0.221296776037387,-0.856894293793038,1
683,F,1985,1993,0,444,374,0.018989446346418,0.304840068619136,0.323829514965554,11
684,F,1985,1988,0,547,84,0.255405137337063,0.32691133305805,0.582316470395113,2
685,M,1985,1985,0,425,511,0.513658716895015,0.536512133358951,1.05017085025397,0
686,M,1985,1985,0,425,531,0.266507515172577,-1.51577196481615,-1.24926444964358,0
687,F,1985,1986,0,524,403,0.370194855466998,-1.06307899054496,-0.69288413507796,0
688,F,1985,1986,0,242,277,0.690638049744048,0.0594198777874943,0.750057927531542,2
689,F,1985,1986,0,479,345,0.18471515071467,1.01253735107712,1.19725250179179,0
690,F,1985,1985,0,475,109,-0.826469284864435,-0.301900198660085,-1.12836948352452,0
691,M,1985,1985,0,444,531,-0.812948484172144,-0.807540299378486,-1.62048878355063,0
692,M,1985,1994,0,242,441,-1.36008761742599,0.814399211146532,-0.545688406279454,11
693,M,1985,1985,0,398,277,0.787075495336404,1.18996646449794,1.97704195983434,0
694,M,1985,1985,0,547,441,1.14072796373183,1.64868156358776,2.78940952731959,0
695,F,1985,1987,0,398,426,-0.383265534591256,-0.0902337107869165,-0.473499245378173,3
696,M,1985,1987,0,398,447,1.06237848365041,-0.332633735797782,0.72974474785263,1
697,F,1985,1986,0,487,543,0.0237121575782111,-1.01222051221708,-0.988508354638864,1
698,F,1985,1985,0,487,247,-0.366423616505516,0.148566557300355,-0.217857059205161,0
699,F,1985,1986,0,576,374,0.712167770484242,-2.04717665430942,-1.33500888382517,4
700,F,1985,1985,0,271,115,-0.89778973138116,-0.806304287672623,-1.70409401905378,0
701,F,1985,1985,0,30,484,-0.650072585602726,-0.247513803651739,-0.897586389254465,0
702,M,1985,1985,0,422,247,1.38622943406086,0.465336487360937,1.8515659214218,0
703,F,1985,1985,0,152,221,-1.39567247278222,-0.664961857452662,-2.06063433023488,0
704,F,1985,1985,0,242,332,0.252915061584516,-0.837836627663617,-0.584921566079101,0
705,F,1986,1990,0,381,635,0.811466273304442,-0.190330405726048,0.621135867578394,2
706,M,1986,1986,0,587,146,1.09753316586326,1.88205454586431,2.97958771172757,0
707,F,1986,1986,0,422,667,-0.122171600145125,3.00836976678115,2.88619816663602,0
708,F,1986,1992,0,624,619,-1.1766639707927,0.61714485865655,-0.559519112136153,6
709,F,1986,1986,0,638,657,0.215851864388287,-1.13306049458425,-0.917208630195961,0
710,F,1986,1994,0,333,406,0.125239069992669,-0.418089344731984,-0.292850274739315,10
711,M,1986,1986,0,381,666,0.542530207731965,-0.0133742753705554,0.529155932361409,0
712,M,1986,1986,0,504,696,-0.261883528948437,0.312651142368183,0.0507676134197465,0
713,M,1986,1986,0,333,531,-0.744924836985205,-0.934386310888053,-1.67931114787326,0
714,M,1986,1989,0,422,523,0.188050391521105,0.461149414811062,0.649199806332167,3
715,F,1986,1986,0,422,523,-0.121991259314852,0.563491231924798,0.441499972609947,0
716,M,1986,1986,0,663,146,-0.714667660136613,-0.318960684398419,-1.03362834453503,0
717,M,1986,1986,0,664,629,0.303400675115377,0.415113244223892,0.718513919339268,0
718,M,1986,1986,0,422,651,1.08116508306211,-1.85117682638904,-0.770011743326927,0
719,F,1986,1991,0,467,506,0.584652675171534,0.0843885752999117,0.669041250471445,7
720,M,1986,1986,0,422,523,0.450663937294729,0.701608024074118,1.15227196136885,0
721,F,1986,1987,0,422,389,-0.737332738788484,-0.47842286940272,-1.2157556081912,0
722,M,1986,1988,0,323,635,0.11931702749293,-0.647119060947638,-0.527802033454708,7
723,F,1986,1987,0,695,651,0.492354271018129,-0.249308395058748,0.243045875959381,3
724,F,1986,1986,0,668,635,0.673759003160572,1.79045495706365,2.46421396022422,0
725,F,1986,1987,0,664,426,1.33965696658923,-0.359243639910786,0.980413326678443,1
726,F,1986,1986,0,271,221,-1.23376199091822,-0.114635631476499,-1.34839762239472,0
727,F,1986,1986,0,474,631,-0.0515232238365676,-1.3269252842675,-1.37844850810406,0
728,F,1986,1986,0,136,263,1.52470456472844,0.98464620987312,2.50935077460156,0
729,M,1986,1986,0,242,447,2.79482132893206,-0.481544411125288,2.31327691780677,0
730,M,1986,1986,0,482,657,1.00394974236117,1.53812385918098,2.54207360154216,0
731,M,1986,1986,0,663,498,-0.2463312327102,-1.16529142033113,-1.41162265304133,0
732,F,1986,1990,0,469,345,-0.915754286961932,0.485967446432243,-0.429786840529689,6
733,F,1986,1986,0,602,146,0.579227662175916,-1.6111511584149,-1.03192349623898,0
734,F,1986,1991,0,469,591,-1.3402825284453,1.40824764925653,0.0679651208112213,5
735,M,1986,1987,0,668,595,-0.216811391656742,0.29879881629439,0.0819874246376472,0
736,F,1986,1986,0,697,566,0.73193949339447,1.05026943424515,1.78220892763962,0
737,F,1986,1988,0,422,523,-0.220336332475415,0.626976867115674,0.406640534640259,4
738,M,1986,1987,0,504,447,-0.577505366168465,1.85233169999825,1.27482633382979,3
739,F,1986,1986,0,638,531,-0.399664059694183,1.94484994267134,1.54518588297716,0
740,M,1986,1988,0,503,495,0.530019192763561,-1.19674316926086,-0.6667239764973,1
741,M,1986,1987,0,381,635,-0.457342597021755,0.659170842437698,0.201828245415943,1
742,M,1986,1988,0,381,506,-0.335461726629056,-0.77685897623906,-1.11232070286812,0
743,F,1986,1987,0,454,629,1.42809851379344,-0.211147282805381,1.21695123098806,1
744,M,1986,1990,0,639,426,1.10232366598757,-1.31719097231463,-0.214867306327056,7
745,F,1986,1990,0,469,506,-0.746243799535982,0.0468553238683135,-0.699388475667669,1
746,M,1986,1987,0,641,584,0.479226343592747,-1.38823053119871,-0.909004187605967,4
747,M,1986,1990,0,547,84,1.39921141104734,-0.69398419238524,0.705227218662095,16
748,F,1986,1986,0,638,515,-1.58298206323218,-0.00884881262132623,-1.5918308758535,0
749,M,1986,1987,0,9,317,0.870628321736731,-0.73078975365684,0.139838568079891,3
750,F,1986,1990,0,261,345,-0.302654779731666,0.00620660987555089,-0.296448169856115,12
751,F,1986,1986,0,271,426,0.0512314975683504,0.996648760964831,1.04788025853318,0
752,F,1986,1986,0,422,426,0.151997023904135,-0.474716166093355,-0.322719142189219,0
753,M,1986,1986,0,381,478,1.40685234093961,0.388946425900739,1.79579876684035,0
754,M,1986,1991,0,677,426,0.341878282112274,-0.291063799657652,0.0508144824546214,9
755,M,1986,1987,0,422,426,0.293491753276114,0.252438407426181,0.545930160702294,0
756,F,1986,1986,0,422,631,0.725053974392729,0.253431770828862,0.978485745221591,0
757,M,1986,1986,0,422,426,1.61662775803916,0.675278584302688,2.29190634234185,0
758,F,1986,1988,0,333,506,0.388394824522699,0.28417370422107,0.672568528743769,4
759,M,1986,1986,0,664,590,-0.746398815575576,-1.62117489027959,-2.36757370585517,0
760,M,1986,1986,0,699,84,0.148783425198347,-1.32719862311224,-1.1784151979139,0
761,F,1986,1987,0,242,651,-0.427883755835184,1.19516718143187,0.767283425596686,0
762,M,1986,1989,0,677,499,0.0184376256287376,-0.745346070416295,-0.726908444787557,7
763,F,1986,1986,0,425,523,-0.874813818934335,0.2696029406516,-0.605210878282735,0
764,F,1986,1987,0,688,531,-0.0472861036196511,-0.104896669178468,-0.152182772798119,0
765,M,1986,1987,0,475,403,-0.869965049855682,0.141050627895653,-0.728914421960029,1
766,F,1986,1986,0,479,594,0.308293161810836,1.94268130620777,2.25097446801861,0
767,M,1986,1987,0,681,619,0.240087607126909,-1.38192078359506,-1.14183317646815,1
768,F,1986,1986,0,586,146,0.864020064729871,1.31470085309417,2.17872091782404,0
769,F,1986,1987,0,414,429,0.315180478365085,0.398076724519143,0.713257202884228,0
770,F,1986,1986,0,422,667,0.198583374581252,0.170502881568112,0.369086256149363,0
771,F,1986,1986,0,547,426,1.40508852591685,-0.710926283298625,0.694162242618228,0
772,M,1986,1987,0,699,498,0.379067994810719,0.937738230267013,1.31680622507773,2
773,F,1986,1986,0,624,406,-0.152721537827298,0.42833947644234,0.275617938615042,0
774,F,1986,1986,0,469,263,0.859836343615347,0.185173212021911,1.04500955563726,0
775,M,1986,1988,0,475,523,0.863351107694168,-1.02707996762829,-0.163728859934118,0
776,F,1986,1986,0,398,146,0.787493265081785,0.919476994426035,1.70697025950782,0
777,F,1986,1987,0,677,506,-0.94876095028778,-0.336675672866101,-1.28543662315388,1
778,F,1986,1993,0,422,666,0.979570393145492,-0.375755251779642,0.60381514136585,4
779,M,1986,1989,0,469,531,-0.845772764635348,1.15583213758435,0.310059372948999,2
780,F,1986,1987,0,683,317,-1.00127655814971,0.660345511065542,-0.340931047084165,0
781,F,1986,1988,0,425,651,0.287502667868208,-0.576375050673955,-0.288872382805747,5
782,M,1986,1986,0,9,478,0.491519415474593,0.54921172685106,1.04073114232565,0
783,F,1986,1986,0,628,531,0.0289777536672096,-0.860516202225035,-0.831538448557825,0
784,M,1986,1986,0,381,506,1.03291653273871,0.765394957630451,1.79831149036916,0
785,M,1986,1993,0,628,523,0.782954774986232,-0.805691516432316,-0.0227367414460843,11
786,M,1986,1988,0,699,635,0.307255723479862,-1.81234698467242,-1.50509126119255,15
787,F,1986,1986,0,688,426,0.655873653541858,1.70354112931358,2.35941478285544,0
788,M,1986,1993,0,664,247,0.163999409494976,-0.385692769138937,-0.221693359643961,17
789,F,1986,1988,0,460,651,-0.17710100153327,0.664165871661147,0.487064870127877,5
790,M,1986,1986,0,438,637,-0.881158329274228,-1.13134946562918,-2.01250779490341,0
791,F,1986,1988,0,547,667,1.10549594643816,-0.140289370488178,0.965206575949984,2
792,F,1986,1990,0,699,619,-0.423602631483572,0.661241078500285,0.237638447016713,2
793,F,1986,1994,0,438,345,-1.07443218752749,1.00425446054528,-0.0701777269822088,15
794,M,1986,1990,0,242,506,-0.457957230972842,0.670805292219104,0.212848061246262,8
795,M,1986,1986,0,414,478,2.30250195616407,0.583304297905053,2.88580625406912,0
796,F,1986,1986,0,668,523,1.0928494805054,-0.232060222866065,0.860789257639333,0
797,M,1986,1986,0,242,631,1.94468231154802,0.38123306985021,2.32591538139823,0
798,M,1986,1989,0,683,682,-1.12377486374243,0.750355273416288,-0.373419590326138,18
799,F,1986,1988,0,482,523,0.667417625805558,-1.3384549361758,-0.671037310370245,0
800,M,1986,1988,0,30,146,-0.126527733563944,-0.194392027098951,-0.320919760662895,0
801,M,1986,1990,0,242,146,0.278037400998126,-0.701837143918787,-0.423799742920661,2
802,M,1986,1986,0,600,531,-0.0794451375915725,-1.36573864056644,-1.44518377815801,0
803,M,1986,1986,0,602,506,0.959345271648056,1.18606695404847,2.14541222569652,0
804,F,1986,1990,0,582,531,-1.2435970656362,1.13236931652966,-0.111227749106541,1
805,M,1986,1991,0,178,584,-0.015883849656775,-0.285871795361347,-0.301755645018122,7
806,M,1986,1994,0,422,629,0.328360598036391,-0.685272055697349,-0.356911457660957,6
807,F,1986,1986,0,402,389,0.999729005148027,1.0670553183579,2.06678432350593,0
808,F,1986,1986,0,482,523,-0.821544041462393,0.0443078555839961,-0.777236185878397,0
809,M,1986,1988,0,668,495,0.825464260320833,-0.755094321828521,0.0703699384923112,1
810,M,1986,1990,0,628,531,0.360943751842042,-0.453917036957449,-0.0929732851154076,2
811,M,1986,1987,0,136,523,1.23526695723518,-2.11051976106959,-0.875252803834412,0
812,F,1986,1986,0,624,426,0.652990046662559,-0.345729865300043,0.307260181362517,0
813,F,1986,1986,0,474,495,0.00180608533365323,2.25886422174248,2.26067030707613,0
814,F,1986,1986,0,398,666,0.966158167297379,-0.320359690957314,0.645798476340065,0
815,M,1987,1987,0,745,623,-0.25683462999763,-1.96655596300565,-2.22339059300328,0
816,F,1987,1987,0,547,667,-0.54914342708851,1.46117167430886,0.912028247220351,0
817,M,1987,1987,0,750,317,-0.475318741614846,1.80929046417583,1.33397172256098,0
818,M,1987,1987,0,781,786,-0.692425294153908,0.490588437964739,-0.201836856189169,0
819,F,1987,1996,0,587,738,0.551390049155989,-0.823816800693408,-0.272426751537419,13
820,F,1987,1987,0,438,788,-0.73384998233055,-0.899405736685303,-1.63325571901585,0
821,F,1987,1988,0,684,667,0.0104685438020124,-0.281050938066013,-0.270582394264,3
822,M,1987,1991,0,600,786,0.410906460517573,-1.19956392482937,-0.7886574643118,5
823,M,1987,1987,0,719,786,0.801762085008329,0.325591116020992,1.12735320102932,0
824,F,1987,1989,0,750,317,-0.901438665154367,1.3106648472984,0.40922618214403,0
825,M,1987,1988,0,414,498,0.449009285084558,0.045107595384685,0.494116880469243,0
826,F,1987,1991,0,600,772,0.611233798289297,-0.241429769289595,0.369804028999702,4
827,F,1987,1987,0,333,515,0.165638742280395,0.886736185914571,1.05237492819497,0
828,M,1987,1988,0,602,525,0.601333278819032,-1.29186503490798,-0.690531756088952,3
829,M,1987,1989,0,333,515,0.509214282795982,0.670669805086162,1.17988408788214,6
830,M,1987,1987,0,599,667,1.6258537104943,-0.174809759373757,1.45104395112054,0
831,M,1987,1990,0,586,786,-0.487475420318879,1.26970670494643,0.782231284627555,5
832,M,1987,1987,0,723,109,0.0227061501055083,-1.40737010620949,-1.38466395610398,0
833,M,1987,1990,0,732,785,-1.01221389159645,-0.245024540148746,-1.2572384317452,3
834,F,1987,1991,0,624,583,-0.135726617910175,0.0618895140796841,-0.0738371038304905,1
835,M,1987,1987,0,414,667,1.20879702308623,0.65189522795523,1.86069225104146,0
836,F,1987,1991,0,789,623,-0.491030309049712,0.907522885751544,0.416492576701832,8
837,M,1987,1987,0,723,591,0.625190291872106,0.469512033958057,1.09470232583016,0
838,F,1987,1993,0,333,747,1.19628737507016,-0.789890644217117,0.406396730853047,8
839,M,1987,1987,0,589,788,-0.882977785919841,0.707711850377838,-0.175265935542003,0
840,M,1987,1987,0,569,744,2.05076942841656,0.602209592500497,2.65297902091705,0
841,F,1987,1987,0,750,746,0.988966783979198,1.50478086733525,2.49374765131445,0
842,M,1987,1995,0,261,273,-0.24260417461539,0.711519147482368,0.468914972866978,16
843,F,1987,1988,0,743,109,0.726947861048899,0.193345967680925,0.920293828729824,3
844,F,1987,1989,0,396,317,0.0436508493231547,0.145530971936877,0.189181821260032,5
845,M,1987,1990,0,664,667,0.828974442255264,-1.46216131282358,-0.63318687056832,3
846,M,1987,1987,0,639,523,-0.889835015234778,1.5712542830877,0.681419267852917,0
847,M,1987,1987,0,658,456,0.264765661838868,-1.00441011315467,-0.739644451315799,0
848,M,1987,1988,0,454,583,1.74914558260101,0.721801215319586,2.47094679792059,1
849,F,1987,1988,0,737,478,-0.301877383399919,-0.418487682751327,-0.720365066151246,0
850,F,1987,1987,0,173,667,-0.774268791701407,-0.895371304926157,-1.66964009662756,0
851,F,1987,1987,0,658,657,1.95065710315978,0.197735362703346,2.14839246586312,0
852,M,1987,1987,0,333,491,0.466040707218995,0.0758240597717916,0.541864766990786,0
853,F,1987,1991,0,161,263,-0.126334572025449,-0.61324242206603,-0.739576994091479,6
854,M,1987,1987,0,758,590,0.784713707915034,0.989692378676779,1.77440608659181,0
855,F,1987,1988,0,781,515,-0.215818106189981,-0.938212502787032,-1.15403060897701,1
856,M,1987,1989,0,658,722,-0.61931612828618,-0.00604768463651792,-0.625363812922698,1
857,F,1987,1987,0,750,655,-0.801272229611553,-0.793236049550903,-1.59450827916246,0
858,M,1987,1987,0,414,744,1.64748514288419,0.276405692680227,1.92389083556441,0
859,M,1987,1987,0,658,525,-0.0497729225062561,-0.902924675995425,-0.952697598501681,0
860,F,1987,1989,0,173,786,0.466614938616775,-0.237379033212064,0.229235905404711,2
861,M,1987,1987,0,627,426,1.31769615005972,0.27670094234214,1.59439709240186,0
862,M,1987,1987,0,414,749,2.35636146893019,2.53743296833671,4.89379443726691,0
863,F,1987,1988,0,624,786,0.688370455400373,-0.899047755744388,-0.210677300344015,1
864,M,1987,1987,0,710,809,0.909052755289708,-0.250883384718064,0.658169370571644,0
865,M,1987,1987,0,414,317,0.979393332095164,0.147464431920628,1.12685776401579,0
866,M,1987,1990,0,454,525,-0.207606473109779,-0.177280730387869,-0.384887203497649,5
867,M,1987,1989,0,789,746,-1.26215418528991,0.162921448662985,-1.09923273662692,5
868,M,1987,1988,0,658,277,0.764175039711338,0.886283974938236,1.65045901464957,1
869,M,1987,1989,0,758,749,1.14696607743588,-0.512842438173005,0.634123639262873,9
870,F,1987,1987,0,750,786,0.0949468907372935,1.05975693626355,1.15470382700085,0
871,M,1987,1987,0,414,762,2.2494334389247,0.967576228451928,3.21700966737663,0
872,M,1987,1991,0,658,746,-0.15153921656664,-0.494263405870263,-0.645802622436903,4
873,F,1987,1987,0,750,786,0.719322104966044,1.00954984083629,1.72887194580234,0
874,M,1987,1991,0,725,722,-0.365592136261547,0.675145768831258,0.309553632569712,2
875,F,1987,1989,0,750,798,-0.647139662029099,1.4084683099496,0.761328647920503,5
876,M,1987,1987,0,599,746,1.00786128652448,-2.28089050358996,-1.27302921706548,0
877,M,1987,1987,0,678,657,-0.660977066255559,0.48995218096678,-0.17102488528878,0
878,F,1987,1987,0,695,485,1.32727648337991,0.953167547764491,2.2804440311444,0
879,F,1987,1988,0,627,623,1.24230431640174,-0.861327981585376,0.380976334816363,0
880,F,1987,1990,0,261,273,0.202694878582367,-0.882715541930228,-0.680020663347862,3
881,M,1987,1987,0,624,478,0.941691275162087,1.1629904549265,2.10468173008859,0
882,F,1987,1987,0,603,786,1.50307142304553,0.108947223664821,1.61201864671035,0
883,F,1987,1989,0,624,722,0.373138949385527,0.808078731562412,1.18121768094794,3
884,M,1987,1994,0,414,738,0.127725547529903,-0.228544761100869,-0.100819213570966,4
885,M,1987,1990,0,791,667,-0.125463234150228,0.560817994417915,0.435354760267686,1
886,F,1987,1988,0,333,798,-0.923660464100923,-0.295305765564229,-1.21896622966515,1
887,M,1987,1987,0,792,590,0.318441248106809,-1.10382511537917,-0.785383867272361,0
888,M,1987,1987,0,569,767,-0.605088390249771,-0.796747846947722,-1.40183623719749,0
889,F,1987,1987,0,493,221,-0.482513655198459,1.63254785774141,1.15003420254295,0
890,F,1987,1987,0,475,749,-1.07621316602375,-1.05805112935506,-2.13426429537882,0
891,M,1987,1993,0,789,498,1.06268144904811,-0.110287823687339,0.952393625360769,6
892,F,1987,1987,0,569,247,1.14912039531061,0.360940331219014,1.51006072652962,0
893,M,1987,1988,0,600,786,0.37193536027705,-0.230212736885933,0.141722623391118,4
894,M,1987,1987,0,732,779,-0.0119064203879927,0.466247758674243,0.45434133828625,0
895,M,1987,1987,0,781,722,0.674701862109988,1.0886606194387,1.76336248154869,0
896,F,1987,1987,0,589,667,-0.511586414559377,1.25202291084305,0.74043649628367,0
897,F,1987,1987,0,734,247,-1.06265270262546,-2.19069949199832,-3.25335219462378,0
898,F,1987,1987,0,333,806,0.707927381257706,1.21493806649511,1.92286544775282,0
899,M,1987,1987,0,750,583,1.30570516105316,-1.38169981058199,-0.0759946495288359,0
900,F,1987,1989,0,732,515,1.20956081324368,-1.04718939382471,0.162371419418971,7
901,M,1987,1989,0,668,667,-0.00841361196326373,-1.36872663982805,-1.37714025179131,7
902,M,1987,1987,0,777,772,0.299287120024786,-0.323812104758798,-0.0245249847340115,0
903,F,1987,1987,0,658,747,0.715560599957197,1.96474429582436,2.68030489578156,0
904,F,1987,1987,0,624,722,0.211733094842142,1.22350512885901,1.43523822370115,0
905,M,1987,1987,0,454,667,1.52324302135794,0.214313126820435,1.73755614817837,0
906,F,1987,1987,0,600,221,0.214904517934046,1.25080470483377,1.46570922276782,0
907,F,1987,1993,0,789,744,0.104233514241758,-0.0687010797856896,0.0355324344560687,18
908,F,1987,1987,0,438,667,0.135962574357926,-0.00697306843370272,0.128989505924223,0
909,F,1987,1988,0,414,786,0.992999820336728,-0.257933591262149,0.735066229074579,6
910,F,1987,1987,0,438,525,-0.604220236123603,-0.551747398128611,-1.15596763425221,0
911,M,1987,1987,0,658,738,0.466647329226823,0.200430305773164,0.667077634999987,0
912,M,1987,1994,0,414,786,0.69776491861553,-1.0226853395385,-0.324920420922973,21
913,F,1987,1990,0,710,786,-0.863738959136488,-0.0222003479406534,-0.885939307077142,8
914,F,1987,1987,0,438,765,-0.998069213342831,-0.955355473302333,-1.95342468664516,0
915,F,1987,1989,0,414,518,-0.0133169351154502,-0.563656753625343,-0.576973688740793,3
916,F,1987,1989,0,454,273,-0.258208685610166,0.785821922538303,0.527613236928137,1
917,M,1987,1988,0,695,515,0.289735276188238,-1.86760246591928,-1.57786718973104,0
918,F,1987,1987,0,750,525,0.425220498340659,0.961188123656276,1.38640862199693,0
919,F,1987,1988,0,723,525,0.996459702360142,0.270822272443978,1.26728197480412,1
920,M,1987,1989,0,460,590,0.244558945657591,-0.0438174853953747,0.200741460262216,1
921,M,1987,1988,0,600,491,0.217223732441326,-0.94989570042089,-0.732671967979564,1
922,M,1987,1988,0,600,506,0.286669912926813,-0.510447069263219,-0.223777156336406,3
923,M,1987,1990,0,624,498,-0.27526187522453,0.373323727071885,0.0980618518473544,2
924,F,1987,1987,0,732,747,1.01447335712731,-0.413345226468868,0.601128130658441,0
925,M,1987,1992,0,333,273,0.390901301818371,-0.457746669179256,-0.0668453673608851,4
926,M,1987,1987,0,658,525,0.198261883488785,-1.07434944415269,-0.876087560663907,0
927,M,1987,1988,0,333,741,0.655910906952539,-2.31363930743284,-1.6577284004803,3
928,F,1987,1991,0,454,515,0.184874466872385,0.0337647136406575,0.218639180513042,3
929,F,1987,1987,0,414,762,0.153631624768163,0.847960553580491,1.00159217834865,0
930,M,1987,1987,0,732,623,0.0300855434807327,2.4671429655769,2.49722850905763,0
931,M,1988,1990,0,819,785,1.39735356161709,-1.44003666766935,-0.0426831060522659,2
932,F,1988,1992,0,663,667,0.510572238416833,0.0718381042586017,0.582410342675435,1
933,M,1988,1989,0,758,845,-0.304063501869463,1.60026127461792,1.29619777274846,1
934,F,1988,1988,0,684,869,1.88967379503003,1.09024282511803,2.97991662014805,0
935,M,1988,1988,0,909,277,0.687324899026373,0.529549933033616,1.21687483205999,0
936,F,1988,1989,0,396,515,0.76918427370032,0.439869052170178,1.2090533258705,0
937,M,1988,1988,0,547,822,0.789230351915174,2.19439783890363,2.98362819081881,0
938,M,1988,1988,0,602,277,0.423455119148609,1.21259811758189,1.6360532367305,0
939,F,1988,1989,0,781,566,0.0761417514269976,-0.583330212349268,-0.50718846092227,0
940,F,1988,1990,0,843,848,0.503551935646727,-0.122696798736509,0.380855136910219,4
941,F,1988,1989,0,838,785,0.414326209192809,-1.11572822879677,-0.70140201960396,0
942,F,1988,1988,0,836,829,0.181089495131717,-0.245228769113442,-0.0641392739817251,0
943,M,1988,1989,0,396,714,-0.120658356743349,-0.33479722149108,-0.455455578234429,2
944,M,1988,1988,0,586,692,-0.988694348341186,-1.28266300567136,-2.27135735401254,0
945,F,1988,1988,0,843,891,0.347729883491109,0.796043792076802,1.14377367556791,0
946,F,1988,1990,0,853,277,-0.17607250403923,0.823456399610159,0.64738389557093,0
947,F,1988,1988,0,883,845,1.17316585489212,1.78880270166576,2.96196855655788,0
948,F,1988,1988,0,909,891,3.54568848458038,0.975574368447363,4.52126285302774,0
949,F,1988,1992,0,819,692,0.0508209429721359,0.412025202686387,0.462846145658523,3
950,F,1988,1988,0,900,788,1.70561231885736,1.97493733334156,3.68054965219892,0
951,M,1988,1988,0,900,912,0.032791797819401,-0.951142928618088,-0.918351130798687,0
952,M,1988,1988,0,789,810,0.771841111526592,0.567952353137801,1.33979346466439,0
953,M,1988,1991,0,907,922,-0.0230431068015264,-0.441991599466074,-0.465034706267601,5
954,F,1988,1988,0,791,866,-0.966254886741797,-1.76203008968521,-2.72828497642701,0
955,F,1988,1989,0,569,785,2.13476869022469,-1.7618261210662,0.372942569158493,0
956,M,1988,1988,0,547,869,2.17150373706541,-0.199306385745731,1.97219735131968,0
957,F,1988,1993,0,663,798,-0.196596991965933,0.474692677271762,0.278095685305829,8
958,F,1988,1988,0,750,692,-1.25855348036917,0.359995385588833,-0.898558094780334,0
959,F,1988,1988,0,438,842,0.484467273358081,-0.132368527220886,0.352098746137196,0
960,M,1988,1992,0,602,459,0.047739129030137,0.12107844105611,0.168817570086247,6
961,F,1988,1988,0,737,426,1.14418665714493,-0.0381938134769495,1.10599284366798,0
962,F,1988,1988,0,677,754,-0.0937249955568578,-0.872905972754614,-0.966630968311472,0
963,M,1988,1988,0,793,762,-0.708551028145475,-0.797107844441803,-1.50565887258728,0
964,F,1988,1988,0,853,692,-1.83125740515549,0.323471025211062,-1.50778637994443,0
965,M,1988,1988,0,778,785,0.654951907763628,1.65605831529332,2.31101022305695,0
966,M,1988,1989,0,836,867,-1.61325242046193,0.0637501511077446,-1.54950226935419,1
967,M,1988,1988,0,838,828,0.291887026510018,2.25298948645765,2.54487651296767,0
968,M,1988,1988,0,737,866,0.117282281500616,-0.9438673491284,-0.826585067627784,0
969,M,1988,1989,0,821,829,-0.300485193639803,0.343178024320818,0.0426928306810141,0
970,F,1988,1993,0,9,867,-0.185736276633191,0.18411953937326,-0.00161673725993089,13
971,F,1988,1989,0,843,786,0.879211744843494,-0.239758700034669,0.639453044808825,0
972,M,1988,1988,0,863,927,2.00419242152316,0.851805632237612,2.85599805376077,0
973,F,1988,1989,0,819,722,0.512150641994991,-1.26896125131166,-0.756810609316669,2
974,F,1988,1989,0,793,459,-0.975794980245905,-0.148853941632772,-1.12464892187868,0
975,F,1988,1992,0,750,785,0.0284524710468235,0.023438855961796,0.0518913270086195,13
976,M,1988,1988,0,663,856,0.613009186926474,0.860632635277945,1.47364182220442,0
977,M,1988,1988,0,819,869,0.212240044703141,-0.799273980270713,-0.587033935567571,0
